"id","Latitude","Longitude","1st_Road_Class","1st_Road_Number","2nd_Road_Class","2nd_Road_Number","Accident_Index","Accident_Severity","Carriageway_Hazards","Date","Day_of_Week","Did_Police_Officer_Attend_Scene_of_Accident","Junction_Control","Junction_Detail","LSOA_of_Accident_Location","Light_Conditions","Local_Authority_(District)","Local_Authority_(Highway)","Location_Easting_OSGR","Location_Northing_OSGR","Number_of_Casualties","Number_of_Vehicles","Pedestrian_Crossing-Human_Control","Pedestrian_Crossing-Physical_Facilities","Police_Force","Road_Surface_Conditions","Road_Type","Special_Conditions_at_Site","Speed_limit","Time","Urban_or_Rural_Area","Weather_Conditions"
2015950005279,55.953706,-3.20092,"C",0,"Unclassified",0,2015950005279,"Serious","None","17/11/2015","Tuesday",1,"Give way or uncontrolled","Crossroads","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",325110,674060,2,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",30,"19:30","Urban","Raining no high winds"
2015950005280,55.921381,-3.161035,"A",772,,0,2015950005280,"Slight","None","13/11/2015","Friday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",327540,670420,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",30,"08:55","Urban","Fine no high winds"
2015950005282,55.952565,-3.188874,"A",7,,0,2015950005282,"Slight","None","17/11/2015","Tuesday",1,"Data missing or out of range","Not at junction or within 20 metres","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",325860,673920,1,2,"None within 50 metres ","Central refuge","Lothian and Borders","Wet or damp","Single carriageway","None",30,"20:06","Urban","Raining no high winds"
2015950005287,55.95955,-3.218881,"B",900,"Unclassified",0,2015950005287,"Slight","None","17/11/2015","Tuesday",2,"Auto traffic signal","Crossroads","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",324000,674730,2,3,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Wet or damp","Single carriageway","None",30,"18:50","Urban","Raining + high winds"
2015950005294,55.921495,-3.319302,"Motorway",8,,0,2015950005294,"Slight","None","18/11/2015","Wednesday",1,"Data missing or out of range","Not at junction or within 20 metres","","Darkness - no lighting","Edinburgh, City of","Edinburgh, City of",317650,670610,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Dual carriageway","None",70,"17:18","Rural","Fine no high winds"
2015950005296,55.928533,-3.247517,"Unclassified",0,,0,2015950005296,"Slight","None","18/11/2015","Wednesday",2,"Data missing or out of range","Not at junction or within 20 metres","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",322150,671310,1,3,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Wet or damp","Single carriageway","None",30,"19:40","Urban","Raining no high winds"
2015950005298,55.930012,-3.304226,"Unclassified",0,"Unclassified",0,2015950005298,"Slight","None","18/11/2015","Wednesday",1,"Give way or uncontrolled","T or staggered junction","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",318610,671540,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",30,"17:00","Urban","Raining no high winds"
2015950005317,55.918471,-3.264955,"Unclassified",0,"Unclassified",0,2015950005317,"Slight","None","19/11/2015","Thursday",1,"Give way or uncontrolled","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",321040,670210,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",30,"12:00","Urban","Fine no high winds"
2015950005325,55.964422,-3.170494,"C",0,"Unclassified",0,2015950005325,"Slight","None","19/11/2015","Thursday",2,"Give way or uncontrolled","Crossroads","","Daylight","Edinburgh, City of","Edinburgh, City of",327030,675220,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"08:20","Urban","Fine no high winds"
2015950005326,55.94715,-3.19127,"C",0,"Unclassified",0,2015950005326,"Serious","None","19/11/2015","Thursday",1,"Give way or uncontrolled","T or staggered junction","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",325700,673320,1,2,"None within 50 metres ","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Lothian and Borders","Dry","Single carriageway","None",30,"16:40","Urban","Fine no high winds"
2015950005328,55.942765,-3.201526,"Unclassified",0,,0,2015950005328,"Slight","None","15/05/2015","Friday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",325051,672843,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"12:40","Urban","Unknown"
2015950005338,55.974993,-3.238116,"Unclassified",0,"C",0,2015950005338,"Slight","None","19/11/2015","Thursday",1,"Give way or uncontrolled","Other junction","","Daylight","Edinburgh, City of","Edinburgh, City of",322830,676470,1,1,"None within 50 metres ","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Lothian and Borders","Wet or damp","Single carriageway","None",30,"11:45","Urban","Fine no high winds"
2015950005344,55.928003,-3.24654,"Unclassified",0,,0,2015950005344,"Slight","None","17/11/2015","Tuesday",1,"Data missing or out of range","Not at junction or within 20 metres","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",322210,671250,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"16:30","Urban","Fine no high winds"
2015950005346,55.963821,-3.195627,"Unclassified",0,,0,2015950005346,"Slight","None","19/11/2015","Thursday",2,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",325460,675180,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"12:30","Urban","Unknown"
2015950005348,55.923244,-3.315361,"Motorway",8,,0,2015950005348,"Slight","None","20/11/2015","Friday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",317900,670800,1,3,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Dual carriageway","None",70,"11:30","Rural","Fine no high winds"
2015950005352,55.947814,-3.294736,"B",701,"Unclassified",0,2015950005352,"Slight","None","20/11/2015","Friday",1,"Give way or uncontrolled","T or staggered junction","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",319240,673510,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"16:40","Urban","Fine no high winds"
2015950005353,55.941707,-3.269315,"A",8,,0,2015950005353,"Slight","None","21/11/2015","Saturday",1,"Data missing or out of range","Not at junction or within 20 metres","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",320815,672801,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",30,"02:20","Urban","Unknown"
2015950005355,55.962992,-3.160198,"Unclassified",0,,0,2015950005355,"Slight","None","22/11/2015","Sunday",1,"Data missing or out of range","Not at junction or within 20 metres","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",327670,675050,2,4,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"18:15","Urban","Fine no high winds"
2015950005356,55.946118,-3.214136,"B",700,"Unclassified",0,2015950005356,"Slight","None","22/11/2015","Sunday",1,"Auto traffic signal","Crossroads","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",324270,673230,1,2,"None within 50 metres ","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Lothian and Borders","Dry","One way street","None",30,"21:30","Urban","Fine no high winds"
2015950005357,55.925382,-3.26566,"Unclassified",0,"C",0,2015950005357,"Slight","None","22/11/2015","Sunday",1,"Give way or uncontrolled","Roundabout","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",321010,670980,3,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Roundabout","None",30,"03:17","Urban","Fine no high winds"
2015950005360,55.976475,-3.277745,"Unclassified",0,,0,2015950005360,"Slight","None","23/11/2015","Monday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",320360,676680,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Frost or ice","Single carriageway","None",30,"07:25","Urban","Fine no high winds"
2015950005367,55.978606,-3.225442,"Unclassified",0,"B",900,2015950005367,"Slight","None","05/11/2015","Thursday",1,"Give way or uncontrolled","Crossroads","","Daylight","Edinburgh, City of","Edinburgh, City of",323628,676858,1,1,"None within 50 metres ","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Lothian and Borders","Wet or damp","Single carriageway","None",30,"08:48","Urban","Fine no high winds"
2015950005368,55.95701,-3.165625,"Unclassified",0,,0,2015950005368,"Slight","None","22/11/2015","Sunday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",327320,674390,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Dual carriageway","None",30,"14:15","Urban","Fine no high winds"
2015950005369,55.962073,-3.152802,"Unclassified",0,"Unclassified",0,2015950005369,"Slight","None","23/11/2015","Monday",1,"Give way or uncontrolled","Roundabout","","Daylight","Edinburgh, City of","Edinburgh, City of",328130,674940,1,2,"None within 50 metres ","Central refuge","Lothian and Borders","Dry","Roundabout","None",30,"09:00","Urban","Fine no high winds"
2015950005370,55.975393,-3.178998,"A",901,"Unclassified",0,2015950005370,"Serious","None","23/11/2015","Monday",3,"Auto traffic signal","Crossroads","","Daylight","Edinburgh, City of","Edinburgh, City of",326520,676450,1,2,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Wet or damp","Single carriageway","None",30,"12:00","Urban","Raining no high winds"
2015950005382,55.899389,-3.105921,"A",720,,0,2015950005382,"Slight","None","23/11/2015","Monday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",330945,667916,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",30,"18:49","Rural","Fine no high winds"
